date,text
2020-05-17,"  Sommige mensen met milde klachten zijn <a href=""https://nos.nl/artikel/2334166-duizenden-patienten-met-milde-coronaklachten-zijn-wekenlang-ziek.html"" rel=""noreferrer noopener"" target=""_blank"">twee maanden ziek</a>. Het RIVM zegt in het programma Buitenhof dat we moeten leren leven met het coronavirus. Het aantal patiënten op de IC is gestegen met 3 personen. Dat is een trendbreuk sinds 11 april. Drie patiënten liggen nog in Duitsland. Het kabinet komt met een <a href=""https://nos.nl/artikel/2334206-kabinet-zet-corona-data-in-dashboard-voor-snellere-aanpak.html"" rel=""noreferrer noopener"" target=""_blank"">corona-monitoringssysteem</a>. RTL Nieuws meldt dat dinsdag bekend wordt dat de versoepelingen <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5125151/horeca-restaurant-cafe-corona-1-juni-pinksteren"" rel=""noreferrer noopener"" target=""_blank"">per 1 juni doorgaan</a>. In Venlo en Roermond was het <a href=""https://nos.nl/artikel/2334227-te-druk-in-venlo-en-roermond-maar-veiligheidsregio-s-tevreden.html"" rel=""noreferrer noopener"" target=""_blank"">te druk</a>. De oversterfte afgelopen week is 200 lager dan normaal."
2020-05-18," Rijexamens zijn vanaf deze dag weer mogelijk. Ook Spanje wil open <a href=""https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5126106/spaanse-minister-buitenlandse-toeristen-eind-juni-weer-welkom"" rel=""noreferrer noopener"" target=""_blank"">voor toeristen</a>. Op de IC’s liggen 26 minder dan gisteren. Het coronamedicijn Remdesivir komt mogelijk <a href=""https://www.nd.nl/nieuws/varia/972624/coronamedicijn-remdesivir-mogelijk-snel-op-europese-markt"" rel=""noreferrer noopener"" target=""_blank"">snel op de Europese markt</a>. Een op de vijf werkenden is momenteel op enige manier afhankelijk van <a href=""https://nos.nl/artikel/2334301-wiebes-waarschuwt-voor-te-hoge-verwachtingen-tweede-steunpakket-coronacrisis.html"" rel=""noreferrer noopener"" target=""_blank"">overheidssteun</a>. Het reproductiegetal is ongeveer 1,1. Op 25 juni wordt bekend dat op deze datum bijna 1 miljoen personen in aanraking is geweest met het virus (5,5%)."
2020-05-19," Veel zorgmedewerkers werken nog altijd <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5126731/fnv-zorgmedewerkers-onbeschermd-coronavirus"" rel=""noreferrer noopener"" target=""_blank"">zonder persoonlijke beschermingsmiddelen</a>. Hotels en aanbieders van vakantiehuisjes krijgen <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252freizen%252fwe-boeken-massaal-vakantiehuisjes-en-hotels-maar-we-durven-niet-naar-de-camping%257ea8cd27e0%252f"" rel=""noreferrer noopener"" target=""_blank"">veel boekingen</a>. Amsterdammers vinden dat de maatregelen in de stad onvoldoende <a href=""https://www.at5.nl/artikelen/202048/at5-enquete-merendeel-vindt-dat-coronamaatregelen-onvoldoende-worden-nageleefd"" rel=""noreferrer noopener"" target=""_blank"">worden nageleefd</a>. Burgemeester Halsema waarschuwt voor een <a href=""https://www.at5.nl/artikelen/202068/halsema-waarschuwt-voor-tweede-golf-amsterdam-is-heel-kwetsbaar"" rel=""noreferrer noopener"" target=""_blank"">tweede golf in het najaar</a>. Er liggen nog 2 coronapatienten in Duitsland op de IC. Op andere ziekenhuisafdelingen liggen nu 933 covid-19-patiënten. In Den Haag verlaat een man <a href=""https://twitter.com/Le_Thier/status/1262683673918390272"" rel=""noreferrer noopener"" target=""_blank"">na 48 dagen</a> het ziekenhuis. Rokers blijken <a href=""https://nos.nl/collectie/13833/artikel/2334407-covid-19-infecties-bij-rokers-erger-maar-beschermt-nicotine-tegen-het-krijgen-ervan"" rel=""noreferrer noopener"" target=""_blank"">minder vaak positief</a> getest te worden. In een persconferentie gaat minister-president Rutte om 19.00 uur in op de versoepelingen in de periode tot 15 juni. Dit geldt onder voorwaarden voor horeca en bijeenkomsten. Feestcafés, discotheken en clubs blijven dicht. Theater, bioscopen, concertzalen en musea kunnen deels open. Het OV gaat voluit rijden, met ruimte voor 40% van de passagiers. Op perrons is een mondkapje niet verplicht. De diverse scholen gaan geleidelijk open. Rutte spreekt ook de jongeren toe en daagt jongeren uit met ideeën te komen. Minister de Jonge zegt dat in juni iedereen met klachten wordt getest. Bij een positieve test moet je dan thuis blijven en wordt contactonderzoek gehouden. Bezoek bij verpleegtehuizen worden versoepeld vanaf 25 mei. Minister Schouten maakt bekend dat een mens met corona <a href=""https://nos.nl/artikel/2334464-minister-schouten-aannemelijk-dat-mens-met-corona-besmet-is-door-nerts.html"" rel=""noreferrer noopener"" target=""_blank"">is besmet door nerts</a>. Er is een NEN-aanbeveling gekomen met de norm voor niet-medische mondkapjes. Rioolwaterscreening gaat onderdeel uitmaken van het <a href=""https://www.h2owaternetwerk.nl/h2o-actueel/rioolwaterscreening-wordt-parameter-in-coronadashboard"" rel=""noreferrer noopener"" target=""_blank"">coronadashboard</a>."
2020-05-20," Huisartsen gaan <a href=""https://nos.nl/artikel/2334471-bloedverdunners-voor-trombose-en-kankerpatienten-bij-verdenking-van-covid-19.html"" rel=""noreferrer noopener"" target=""_blank"">bloedverdunners uitschrijven</a> aan trombose- en kankerpatiënten bij verdenking van covid-19. De werkloosheid stijgt harder dan ooit. Een slachtbedrijf met besmet personeel in Groenlo <a href=""https://nos.nl/nieuwsuur/artikel/2334540-vleesbedrijf-vion-in-groenlo-gesloten-na-corona-uitbraak.html"" rel=""noreferrer noopener"" target=""_blank"">wordt gesloten</a>. Er komt een verlenging van het <a href=""https://nos.nl/artikel/2334521-steunpakket-voor-economie-met-drie-maanden-verlengd-kosten-13-miljard-euro.html"" rel=""noreferrer noopener"" target=""_blank"">steunpakket</a> ter waarde van 13 miljard. De Efteling is weer open. Uit nieuw onderzoek blijkt dat  in de buitenlucht <a href=""https://www.volkskrant.nl/wetenschap/onderzoek-nauwelijks-kans-op-besmetting-in-buitenlucht~b28c006b/"" rel=""noreferrer noopener"" target=""_blank"">nauwelijks kans op besmetting is</a>. Ziekenhuiszorg voor COVID-patiënten heeft naar schatting 13 duizend tot 21 duizend gezonde levensjaren gered. Naar schatting 100 duizend tot 400 duizend gezonde levensjaren zijn verloren gegaan door het afzeggen en uitstellen van reguliere zorg (<a href=""https://gupta-strategists.nl/studies/het-koekoeksjong-dat-covid-heet"" rel=""noreferrer noopener"" target=""_blank"">bron</a>). Het RIVM schat dat het coronavirus zonder de komst van een vaccin ‘nog zo’n twee jaar’ <a href=""https://www.volkskrant.nl/nieuws-achtergrond/rivm-schat-dat-het-coronavirus-zonder-de-komst-van-een-vaccin-nog-zo-n-twee-jaar-blijft-woeden~bddcf734/"" rel=""noreferrer noopener"" target=""_blank"">blijft woeden</a>. Ongeveer 5,5 procent van de Nederlandse bloeddonoren heeft antistoffen tegen het <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fstijging-immuniteit-bescheiden-5-5-procent-van-de-bloeddonoren-heeft-corona-antistoffen%257ea104176f%252f"" rel=""noreferrer noopener"" target=""_blank"">coronavirus ontwikkeld</a>."
2020-05-21," Het is Hemelvaartsdag en de warmste dag van dit jaar tot nu toe (26 graden). Op stranden is het druk. Op het hoogtepunt staat er 70 kilometer file in Nederland. Enkele toegangswegen naar de stranden worden <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5129456/drukte-stranden-hemelvaart-coronavirus-zeeland-kop-van-noord"" rel=""noreferrer noopener"" target=""_blank"">afgesloten</a>. Parken en plassen in het binnenland zijn ook druk. In IJmuiden worden twee boa’s het <a href=""https://nos.nl/artikel/2334661-boa-naar-ziekenhuis-na-belaging-door-jongeren-op-strand-ijmuiden.html"" rel=""noreferrer noopener"" target=""_blank"">ziekenhuis in geslagen</a>.  Eén moet al zijn ondertanden missen. De Veiligheidsregio’s zijn ontevreden. Het reproductiegetal is ongeveer 0,9."
2020-05-22," De NS <a href=""https://nos.nl/artikel/2334674-ns-gaat-krimpen-en-verwacht-4-7-miljard-omzetverlies-door-coronacrisis.html"" rel=""noreferrer noopener"" target=""_blank"">gaat bezuinigen</a>. Er zijn zorgen over de uitgebroken besmettingshaarden bij slachterijen. De veiligheidsregio’s roepen hiervoor de hulp <a href=""https://nos.nl/artikel/2334718-zorgen-om-slachterij-vion-veiligheidsregio-s-vragen-minister-om-hulp.html"" rel=""noreferrer noopener"" target=""_blank"">in van de minister</a>. Minister Ollongren werkt scenario’s uit voor de verkiezingen in maart 2021. Een van de mogelijkheden is dat de verkiezingen <a href=""https://nos.nl/artikel/2334695-uitstel-verkiezingen-vanwege-corona-niet-uitgesloten.html"" rel=""noreferrer noopener"" target=""_blank"">worden uitgesteld</a>. Het zorgpersoneel <a href=""https://www.nhnieuws.nl/nieuws/267652/zorgvakbonden-uiten-grote-zorgen-na-versoepeling-maatregelen-personeel-is-uitgeput"" rel=""noreferrer noopener"" target=""_blank"">is uitgeput</a> volgens de vakbond. Het NOS meldt in het journaal dat besmetting <a href=""https://nos.nl/artikel/2334767-besmetting-gebeurt-vooral-binnen-buitensportwedstrijd-is-verantwoord.html?fbclid=IwAR3MFGl2c5K2i1a4-UQSS195EfK37Bur5A3-WFU9MbzLxWtBbEFoSVr-lCw"" rel=""noreferrer noopener"" target=""_blank"">vooral binnen gebeurt</a>. Het RIVM moet nog verder onderzoeken. Portugal gaat open voor toeristen. Ernst Kuipers, bestuursvoorzitter (Landelijk Coördinatiecentrum Patiënten) zegt dat er speciale Covid-ziekenhuizen <a href=""https://nos.nl/nieuwsuur/artikel/2334774-bij-een-volgende-piek-moet-aanpak-anders-wijs-corona-ziekenhuizen-aan.html"" rel=""noreferrer noopener"" target=""_blank"">moeten komen</a>. Advocaten roepen op om in verzet te komen <a href=""https://www.trouw.nl/binnenland/advocaten-roepen-mensen-op-kom-in-verzet-tegen-coronaboete~bb8d72a1/"" rel=""noreferrer noopener"" target=""_blank"">tegen coronaboete</a>."
2020-05-23," Vanaf 1 juni kan iedereen <a href=""https://nos.nl/collectie/13824/artikel/2334835-vanaf-1-juni-kan-iedereen-in-nederland-op-het-coronavirus-getest-worden"" rel=""noreferrer noopener"" target=""_blank"">zich laten testen</a>. In Eindhoven wordt <a href=""https://www.omroepbrabant.nl/nieuws/3207993/tientallen-demonstreren-tegen-coronaregels-en-niet-iedereen-is-daarvan-gecharmeerd-koppige-mensen"" rel=""noreferrer noopener"" target=""_blank"">geprotesteerd</a> tegen de coronamaatregelen. Spanje gaat open voor toeristen. De meeste besmettingen kwamen voor in Zuid-Holland (9704), de meeste ziekenhuisopnamen in Noord-Brabant (2737), de meeste sterfgevallen in Noord-Brabant (1491), <a href=""https://twitter.com/itsTAGofficial/status/1264221103955812352/photo/1"" rel=""noreferrer noopener"" target=""_blank"">bron</a>. In Nieuwegein is een toename van het aantal <a href=""https://www.rtvutrecht.nl/nieuws/2055228/toename-coronabesmettingen-bij-st-antoniusziekenhuis-in-nieuwegein.html"" rel=""noreferrer noopener"" target=""_blank"">besmette ziekenhuismedewerkers</a>. "
2020-05-24," Gisteravond is het Suikerfeest begonnen en dit duurt de hele 24e. Het experimentele medicijn remdesivir lijkt vooral te werken bij minder zware gevallen van corona. Bij 22% van het personeel van vleesverwerkingsbedrijf Vion in Groenlo is een besmetting met het <a href=""https://www.nu.nl/coronavirus/6053388/ruim-1-op-5-werknemers-vleesverwerker-in-groenlo-besmet-met-coronavirus.html"" rel=""noreferrer noopener"" target=""_blank"">coronavirus geconstateerd</a>. ’s Avonds is er weer een uitzending ‘Feiten en Fabels’ met voorlichting voor het publiek. De NOS stopt met de dagelijkse push-berichten bij het uitkomen van RIVM-cijfers."
2020-05-25,"  Verpleeghuizen mogen weer (beperkt) bezoek toelaten. Btw op mondkapjes is vanaf vandaag nul procent. Veel mondkapjes in verpleeghuizen <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fveel-mondkapjes-in-verpleeghuizen-deugen-niet-we-zijn-besodemieterd%257ea91dfea5%252f"" rel=""noreferrer noopener"" target=""_blank"">deugen niet</a>. Verschillende attractieparken en dierentuinen openen de deuren. Opnieuw is een persoon besmet geraakt <a href=""https://nos.nl/artikel/2335011-tweede-coronabesmetting-door-nerts-dierenartsen-en-fokkers-ongerust.html"" rel=""noreferrer noopener"" target=""_blank"">door een nerts</a>. Katten, fretten, hamsters en konijnen zijn gevoelig voor het coronavirus. Varkens, kippen en eenden niet, zegt hoogleraar diergeneeskunde Stegeman in de Tweede Kamer. Twintig kinderen zijn behandeld voor de <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5132806/kawasaki-corona-kinderen-nederland-karoly-ic-zeldzame"" rel=""noreferrer noopener"" target=""_blank"">ziekte van Kawasaki</a>. "
2020-05-26," Eén op de tien Nederlanders komt op dit moment <a href=""https://www.rtlnieuws.nl/economie/life/artikel/5133021/een-op-tien-nederlanders-kan-moeilijk-rondkomen-door-coronacrisis"" rel=""noreferrer noopener"" target=""_blank"">moeilijk rond</a> vanwege de coronacrisis. Het Outbreak Management Team (OMT) ziet het nog niet zitten om <a href=""https://nos.nl/artikel/2335150-geen-omt-advies-over-heropening-sportscholen.html"" rel=""noreferrer noopener"" target=""_blank"">sportscholen te openen</a>. Ook denkt het OMT dat ventilatiesystemen geen rol van betekenis spelen in verspreiding van het virus. In Harderwijk stijgt het aantal besmettingen onder <a href=""https://www.omroepflevoland.nl/nieuws/181680/st-jansdal-stelt-operaties-uit-vanwege-besmettingen"" rel=""noreferrer noopener"" target=""_blank"">ziekenhuispersoneel</a>."
2020-05-27,"  Voor de coronatest komt een speciale afsprakenlijn. Een slachthuis in Apeldoorn <a href=""https://nos.nl/artikel/2335272-vion-huurt-touringcars-voor-vervoer-naar-apeldoornse-slachterij.html"" rel=""noreferrer noopener"" target=""_blank"">wordt gesloten</a>. Mensen maken zich steeds minder zorgen over hun gezondheid. Persconferentie Rutte en De Jonge: sportscholen, casino’s en sauna’s mogen op 1 juli open. Premier Rutte roept op waar mogelijk de  zomervakantie uit te stellen. Vakanties in het buitenland zijn alleen mogelijk naar landen met dezelfde risico’s wat betreft het coronavirus als in Nederland. Op dit moment hebben alle landen minimaal code oranje (alleen noodzakelijke reizen). "
2020-05-28,"   Duizenden patiënten <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fduizenden-patienten-houden-klachten-na-corona-sommige-mensen-kunnen-geen-2-meter-meer-lopen%257ea5c20d2b%252f"" rel=""noreferrer noopener"" target=""_blank"">houden klachten</a> na corona. Er is een vervoersverbod ingesteld <a href=""https://nos.nl/artikel/2335401-landelijk-vervoersverbod-voor-nertsen-vanwege-besmettingen-van-dier-op-mens.html"" rel=""noreferrer noopener"" target=""_blank"">voor nertsen</a>. Gemeenten, provincies en waterschappen krijgen <a href=""https://nos.nl/artikel/2335370-566-miljoen-voor-financiele-corona-schade-gemeenten-en-provincies.html"" rel=""noreferrer noopener"" target=""_blank"">566 miljoen euro</a>. Frankrijk gaat per 15 juni open voor toeristen. Het reproductiegetal is ongeveer 0,6."
2020-05-29,"  Een vleesverwerker in Helmond wordt <a href=""https://nos.nl/artikel/2335477-opnieuw-corona-bij-vleesverwerker-nu-in-helmond.html"" rel=""noreferrer noopener"" target=""_blank"">tijdelijk gesloten</a>. Er komen rechtszaken tegen vliegmaatschappijen die na annulering van de vlucht <a href=""https://nos.nl/artikel/2335488-zaak-tegen-vliegmaatschappijen-die-geen-geld-teruggeven.html"" rel=""noreferrer noopener"" target=""_blank"">geld achterhouden</a>. TNO gaat onderzoeken of het zinnig is ‘kuchschermen’ in de horeca te plaatsen. Het RIVM mag tijdelijk <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5137731/rivm-mag-tijdelijk-zendmastdata-gebruiken-strijd-tegen-corona"" rel=""noreferrer noopener"" target=""_blank"">zendmastdata</a> gebruiken in strijd tegen corona. Op de IC’s liggen 180 mensen met corona. Burgemeesters in Limburg vragen de Duitsers om met Pinksteren weg te blijven. Gemeenten maken bekend nauwelijks te gaan handhaven als maandag de terrassen open mogen. Bezoek aan gevangenissen wordt weer mondjesmaat toegestaan."
2020-05-30,"  De cultuursector start een actie van zeven dagen. Meerdere personen worden gearresteerd bij een anti-lockdown-protest in Den Haag. Microbiologen zeggen dat Nederland meer had moeten testen. Er was <a href=""https://www.rtlnieuws.nl/nieuws/artikel/5136311/corona-testbeleid-contactonderzoek-covid-19-brononderzoek"" rel=""noreferrer noopener"" target=""_blank"">voldoende testcapaciteit</a>. Bij een moskee in Den Haag is een <a href=""https://www.omroepwest.nl/nieuws/4052615/Uitbraak-coronavirus-in-Haagse-moskee-na-negeren-coronamaatregelen"" rel=""noreferrer noopener"" target=""_blank"">uitbraak</a> van het coronavirus. De grens met België is onverwacht geopend. Zeeland is <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5138496/verwarring-en-boosheid-om-openen-grenzen-door-belgie"" rel=""noreferrer noopener"" target=""_blank"">daarover boos</a>. In Rotterdam wordt het <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252frotterdam%252floeidruk-vroesenpark-ontruimd-het-was-een-groot-lachgasfestijn%257ea6d35989%252f"" rel=""noreferrer noopener"" target=""_blank"">Vroesenpark ontruimd</a>. Virologen zeggen dat er buiten minder streng kan worden <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fvirologen-handhaaf-buiten-minder-streng-besmettingen-vooral-binnen%257eacb5472f%252f"" rel=""noreferrer noopener"" target=""_blank"">gehandhaafd</a> ."
